iteration,execution_ms,iteration_difference_ms
19543,0.462541,10.2048
19544,0.411599,9.80159
19545,0.443982,10.1606
19546,0.411087,9.83801
19547,0.456429,10.1685
19548,0.402576,9.84191
19549,0.452974,10.2161
19550,0.399024,9.77356
19551,0.449454,10.1937
19552,0.3996,9.81503
19553,0.453742,10.1682
19554,0.399376,9.82121
19555,0.44827,10.1743
19556,0.431887,9.83532
19557,0.678469,9.96911
19558,0.40344,10.0253
19559,0.452526,10.1593
19560,0.39544,9.83637
19561,0.455278,10.1657
19562,0.393616,9.83637
19563,0.676869,9.97998
19564,0.402896,10.0172
19565,0.447726,10.1669
19566,0.399344,9.83737
19567,0.455949,10.1437
19568,0.410255,9.85458
19569,0.676709,9.97726
19570,0.40248,10.0351
19571,0.449486,10.1657
19572,0.394224,9.8207
19573,0.421775,10.1489
19574,0.3924,9.84873
19575,0.44587,10.1658
19576,0.400432,9.83948
19577,0.661381,9.97816
19578,0.400528,10.0249
19579,0.419407,10.1862
19580,0.418384,9.80405
19581,0.455246,10.1492
19582,0.40056,9.85496
19583,0.452622,10.1634
19584,0.414959,9.83925
19585,0.467437,10.162
19586,0.399344,9.83212
19587,0.452846,10.1678
19588,0.405776,9.83228
19589,0.452749,10.1961
19590,0.408047,9.81157
19591,0.682117,9.97563
19592,0.400784,10.0191
19593,0.45227,10.1972
19594,0.398736,9.80799
19595,0.447534,10.1676
19596,0.39432,9.83237
19597,0.440558,10.1735
19598,0.407824,9.82047
19599,0.682628,9.98239
19600,0.408687,10.0326
19601,0.460941,10.1579
19602,0.39784,9.83266
19603,0.39976,9.97867
19604,0.413839,10.0159
19605,0.468653,10.181
19606,0.414319,9.81778
19607,0.451438,10.2296
19608,0.406767,9.77273
19609,0.449166,10.1716
19610,0.406896,9.83119
19611,0.717187,10.2302
19612,0.406288,9.7751
19613,0.715331,9.97138
19614,0.415823,10.0267
19615,0.458286,10.156
19616,0.390129,9.85564
19617,0.661606,9.96107
19618,0.406992,10.023
19619,0.675941,9.97621
19620,0.412399,10.02
19621,0.462094,10.173
19622,0.399664,9.83865
19623,0.393552,9.97429
19624,0.432239,10.0076
19625,0.660997,9.98875
19626,0.404848,10.0203
19627,0.444111,10.1641
19628,0.421743,9.84613
19629,0.443406,10.2141
19630,0.399824,9.77199
19631,0.459533,10.2305
19632,0.400496,9.76687
19633,0.45163,10.2064
19634,0.400816,9.80617
19635,0.673829,9.97429
19636,0.405904,10.0158
19637,0.443022,10.1682
19638,0.389073,9.84194
19639,0.393456,9.97109
19640,0.407375,10.0173
19641,0.448846,10.1805
19642,0.399696,9.823
19643,0.437135,10.196
19644,0.405648,9.80316
19645,0.459469,10.1748
19646,0.407632,9.82812
19647,0.454541,10.2248
19648,0.404176,9.77766
19649,0.430574,10.144
19650,0.399184,9.85333
19651,0.744002,10.04
19652,0.405423,9.96063
19653,0.461294,10.1728
19654,0.410799,9.82348
19655,0.451854,10.1744
19656,0.394672,9.82575
19657,0.379281,9.97957
19658,0.418,10.025
19659,0.650374,9.97455
19660,0.395729,10.0169
19661,0.447502,10.2003
19662,0.396336,9.80537
19663,0.398736,9.98152
19664,0.405872,10.0228
19665,0.448942,10.1954
19666,0.406959,9.80239
19667,0.679621,9.98098
19668,0.417136,10.0238
19669,0.674149,9.97346
19670,0.404303,10.0193
19671,0.656389,9.98203
19672,0.403375,10.0146
19673,0.458798,10.2459
19674,0.397872,9.75647
19675,0.427631,10.1704
19676,0.413263,9.83852
19677,0.454894,10.2073
19678,0.403344,9.78431
19679,0.467181,10.172
19680,0.405903,9.83356
19681,0.461166,10.1432
19682,0.396496,9.84882
19683,0.463309,10.1894
19684,0.402928,9.82063
19685,0.64375,9.97256
19686,0.403439,10.018
19687,0.615207,9.98082
19688,0.398,10.0292
19689,0.439695,10.1828
19690,0.413776,9.81353
19691,0.44779,10.1643
19692,0.39784,9.84258
19693,0.445166,10.2058
19694,0.395728,9.78284
19695,0.414223,9.99013
19696,0.451854,10.1838
19697,0.407375,9.8413
19698,0.44459,10.156
19699,0.400592,9.84453
19700,0.429327,9.97855
19701,0.456558,10.1934
19702,0.396592,9.81302
19703,0.669157,9.9796
19704,0.399376,10.028
19705,0.66551,9.9723
19706,0.394352,10.0241
19707,0.452301,10.142
19708,0.401328,9.85944
19709,0.441806,10.1834
19710,0.392624,9.80908
19711,0.450286,10.1828
19712,0.397136,9.81574
19713,0.44555,10.1868
19714,0.389361,9.82146
19715,0.461517,10.1887
19716,0.408304,9.80223
19717,0.666118,9.98392
19718,0.398416,10.0166
19719,0.713763,10.0111
19720,0.414287,9.99602
19721,0.457101,10.1365
19722,0.420623,9.86066
19723,0.463949,10.205
19724,0.416528,9.79855
19725,0.746818,9.97928
19726,0.406032,10.0199
19727,0.719235,9.98952
19728,0.409392,10.0068
19729,0.669797,9.98408
19730,0.395312,10.017
19731,0.462862,10.179
19732,0.400624,9.82383
19733,0.443342,10.188
19734,0.399184,9.81241
19735,0.44395,10.1931
19736,0.413264,9.80351
19737,0.44843,10.1701
19738,0.407344,9.83045
19739,0.648102,10.0456
19740,0.416527,9.95253
19741,0.450414,10.203
19742,0.398928,9.79417
19743,0.462605,10.215
19744,0.401328,9.79839
19745,0.658406,9.97263
19746,0.396497,10.0233
19747,0.432782,10.1532
19748,0.399984,9.85026
19749,0.472845,10.1002
19750,0.394896,9.89541
19751,0.449646,10.1897
19752,0.4028,9.80367
19753,0.462797,10.199
19754,0.397232,9.81014
19755,0.399728,9.97326
19756,0.414288,10.0115
19757,0.458862,10.1901
19758,0.396912,9.82437
19759,0.446254,10.1621
19760,0.398352,9.82981
19761,0.462414,10.1383
19762,0.391312,9.86789
19763,0.67303,9.97611
19764,0.384689,10.0197
19765,0.442094,10.1652
19766,0.399344,9.83218
19767,0.462029,10.1693
19768,0.396496,9.83775
19769,0.452366,10.2243
19770,0.423663,9.77513
19771,0.444431,10.1635
19772,0.411664,9.8438
19773,0.762465,10.1974
19774,0.4004,9.79599
19775,0.656454,10.2077
19776,0.403056,9.7887
19777,0.693573,9.97864
19778,0.411343,10.0253
19779,0.461966,10.1725
19780,0.406832,9.81948
19781,0.446446,10.1746
19782,0.402832,9.83285
19783,0.448078,10.2282
19784,0.397936,9.76818
19785,0.44859,10.1733
19786,0.402128,9.82492
19787,0.68362,9.98066
19788,0.408304,10.0178
19789,1.88703,10.0991
19790,0.664261,9.8796
19791,0.418447,10.0198
19792,0.449326,10.1983
19793,0.403312,9.81807
19794,2.09665,10.0375
19795,0.677381,9.93077
19796,0.407664,10.0192
19797,0.622727,9.97941
19798,0.403152,10.0194
19799,0.458317,10.1704
19800,0.409936,9.8277
19801,0.445294,10.1864
19802,0.392016,9.81014
19803,0.465517,10.1932
19804,0.401103,9.81372
19805,0.658469,9.97976
19806,0.406959,10.0159
19807,0.677221,9.98203
19808,0.420047,10.0244
19809,0.663653,10.1213
19810,0.405008,9.879
19811,0.456589,10.1428
19812,0.399056,9.86236
19813,0.455022,10.1908
19814,0.40632,9.80591
19815,0.45467,10.1636
19816,0.405584,9.83529
19817,0.442702,10.1637
19818,0.403568,9.83634
19819,0.399408,9.97627
19820,0.427631,10.0208
19821,0.456237,10.1892
19822,0.396176,9.81113
19823,0.656582,9.98002
19824,0.394801,10.024
19825,0.442415,10.1602
19826,0.391952,9.83113
19827,0.656997,9.98149
19828,0.425359,10.0187
19829,0.697317,9.98117
19830,0.399728,10.028
19831,0.454317,10.1877
19832,0.401072,9.81609
19833,0.456846,10.1925
19834,0.403856,9.80114
19835,0.732003,9.97518
19836,0.397616,10.0245
19837,0.444878,10.1429
19838,0.411855,9.86178
19839,0.658789,10.2672
19840,0.414991,9.73116
19841,0.446702,10.1701
19842,0.403792,9.83039
19843,0.445678,10.1792
19844,0.407696,9.81561
19845,0.388016,9.98251
19846,0.413999,10.0097
19847,0.440271,10.1714
19848,0.406064,9.83388
19849,0.445774,10.1722
19850,0.39896,9.82607
19851,0.460365,10.1658
19852,0.391856,9.8349
19853,0.675717,9.98517
19854,0.403823,10.0175
19855,0.39816,9.98082
19856,0.411376,10.0152
19857,0.723587,9.98846
19858,0.404144,10.0181
19859,0.446095,10.1482
19860,0.395728,9.84633
19861,0.462798,10.2236
19862,0.399728,9.78566
19863,0.394768,9.97304
19864,0.401456,10.0193
19865,0.463885,10.1839
19866,0.41272,9.81775
19867,0.463629,10.1758
19868,0.388208,9.82719
19869,0.415503,9.98866
19870,0.45579,10.2066
19871,0.405872,9.80678
19872,0.449614,10.217
19873,0.404624,9.7821
19874,0.753922,9.97326
19875,0.403888,10.0186
19876,0.665061,9.98514
19877,0.401552,10.0312
19878,0.44219,10.1848
19879,0.392081,9.80681
19880,0.475533,10.1974
19881,0.395568,9.80316
19882,0.456078,10.2613
19883,0.402672,9.73833
19884,0.667045,9.98616
19885,0.402096,10.0108
19886,0.622919,9.98299
19887,0.396912,10.017
19888,0.440783,10.1964
19889,0.403055,9.80156
19890,0.449198,10.2243
19891,0.40216,9.77727
19892,0.412559,10.2006
19893,0.420847,9.79372
19894,0.439854,10.1686
19895,0.400016,9.8382
19896,0.417551,10.2095
19897,0.394288,9.78082
19898,0.471117,10.1642
19899,0.40488,9.8492
19900,0.451406,10.1771
19901,0.424335,9.81916
19902,0.457805,10.1673
19903,0.40552,9.82965
19904,0.450542,10.1517
19905,0.403343,9.85205
19906,0.446543,10.187
19907,0.394704,9.80534
19908,0.454286,10.2051
19909,0.405583,9.81343
19910,0.461773,10.1779
19911,0.392368,9.80841
19912,0.447054,10.1687
19913,0.39272,9.83305
19914,0.446766,10.2233
19915,0.410032,9.7838
19916,0.444111,10.1795
19917,0.402352,9.81708
19918,0.676549,9.97656
19919,0.413039,10.0215
19920,0.455534,10.1605
19921,0.407184,9.83301
19922,0.448782,10.1791
19923,0.406959,9.82159
19924,0.421551,10.1801
19925,0.395281,9.82175
19926,0.715907,9.98037
19927,0.396304,10.0222
19928,0.693156,9.97816
19929,0.399728,10.0234
19930,0.443374,10.1867
19931,0.4052,9.823
19932,0.451022,10.1566
19933,0.402544,9.84444
19934,0.661285,9.96603
19935,0.397712,10.0205
19936,0.737891,9.9789
19937,0.404976,10.0214
19938,0.441614,10.1849
19939,0.401616,9.82895
19940,0.705316,9.9651
19941,0.406672,10.0255
19942,0.469838,10.1776
19943,0.4124,9.81484
19944,0.452942,10.167
19945,0.413552,9.85042
19946,0.447918,10.1702
19947,0.399472,9.81669
19948,0.438638,10.2008
19949,0.411056,9.80169
19950,0.685637,9.98162
19951,0.407152,10.0112
19952,0.450702,10.1507
19953,0.411023,9.85951
19954,0.723939,9.97282
19955,0.412688,10.0273
19956,0.416047,10.1532
19957,0.407375,9.83887
19958,0.461838,10.1864
19959,0.408208,9.82457
19960,0.422767,9.98101
19961,0.469357,10.2158
19962,0.405743,9.79071
19963,0.460365,10.1807
19964,0.396336,9.82812
19965,0.692933,9.9707
19966,0.406832,10.0204
19967,0.656838,9.98136
19968,0.431343,10.0184
19969,0.457134,10.1739
19970,0.39704,9.8365
19971,0.722211,10.1055
19972,0.395344,9.88908
19973,0.427535,10.1639
19974,0.409424,9.83365
19975,0.427695,9.99294
19976,0.464941,10.2006
19977,0.407088,9.81039
19978,0.460013,10.1951
19979,0.403888,9.80044
19980,0.664101,9.98222
19981,0.407439,10.0219
19982,0.44395,10.2218
19983,0.399056,9.78044
19984,0.417232,9.98213
19985,0.450734,10.1866
19986,0.40328,9.82873
19987,0.454029,10.1542
19988,0.405456,9.83967
19989,0.454926,10.1686
19990,0.399984,9.83682
19991,0.746914,9.98891
19992,0.396304,10.0115
19993,0.460558,10.1955
19994,0.401936,9.81084
19995,0.725315,9.97048
19996,0.40008,10.0194
19997,0.411407,10.1688
19998,0.40488,9.83871
19999,0.444879,10.1453
20000,0.40776,9.85928
20001,0.469037,10.1633
20002,0.395376,9.83285
20003,0.415535,10.2199
20004,0.39288,9.77353
20005,0.429135,9.98984
20006,0.689988,10.2105
20007,0.40296,9.79766
20008,0.439822,10.1804
20009,0.403888,9.81708
20010,0.434926,9.99243
20011,0.44619,10.1966
20012,0.401648,9.81842
20013,0.457805,10.1903
20014,0.405071,9.81116
20015,0.69082,9.97528
20016,0.416656,10.0225
20017,0.483373,10.1643
20018,0.422063,9.83097
20019,0.44331,10.1698
20020,0.411279,9.84153
20021,0.45467,10.2229
20022,0.395472,9.7718
20023,0.467309,10.1545
20024,0.402864,9.84594
20025,0.421583,9.98754
20026,0.459405,10.1987
20027,0.394864,9.81794
20028,0.46843,10.1538
20029,0.401392,9.84857
20030,0.691684,9.97998
20031,0.406319,10.0227
20032,0.458381,10.1545
20033,0.418288,9.83944
20034,0.463341,10.1772
20035,0.404848,9.82841
20036,0.457901,10.1667
20037,0.397744,9.82645
20038,0.674917,9.97515
20039,0.398224,10.023
20040,0.466606,10.1944
20041,0.40408,9.81366
20042,0.730946,9.97291
20043,0.41576,10.0214
20044,0.456109,10.1455
20045,0.408943,9.85839
20046,0.394065,9.9701
20047,0.412976,10.0133
20048,0.749794,10.147
20049,0.405456,9.8558
20050,0.421871,9.99422
20051,0.707492,10.1386
20052,0.411599,9.87282
20053,0.463757,10.2044
20054,0.400848,9.79817
20055,0.735075,10.0803
20056,0.404208,9.91874
20057,0.453134,10.1361
20058,0.408304,9.87496
20059,0.447182,10.1574
20060,0.40056,9.82357
20061,0.683589,9.99416
20062,0.41288,10.0117
20063,0.730627,10.1088
20064,0.41352,9.8869
20065,0.703651,10.1484
20066,0.404144,9.8525
20067,0.461357,10.1933
20068,0.405487,9.80917
20069,1.60922,10.0781
20070,0.410352,9.91743
20071,0.471149,10.1774
20072,0.406095,9.83813
20073,0.671269,9.96629
20074,0.396624,10.0255
20075,0.462285,10.2075
20076,0.415791,9.80271
20077,0.445806,10.1508
20078,0.400784,9.83097
20079,0.468238,10.1563
20080,0.408591,9.84997
20081,0.70154,10.171
20082,0.392688,9.82754
20083,0.455246,10.2405
20084,0.401136,9.77266
20085,0.432655,9.97784
20086,0.663557,9.98763
20087,0.419951,10.0318
20088,0.452238,10.1782
20089,0.397872,9.81055
20090,0.433231,10.1896
20091,0.409904,9.82277
20092,0.422863,10.1322
20093,0.401808,9.85634
20094,0.661413,9.97826
20095,0.405392,10.0236
20096,0.411216,10.239
20097,0.412591,9.76102
20098,0.477645,10.1812
20099,0.411855,9.81993
20100,0.427439,9.99003
20101,0.645126,9.98869
20102,0.417167,10.0209
20103,0.465869,10.2092
20104,0.425103,9.79362
20105,0.702243,10.0751
20106,0.41,9.92213
20107,0.481485,10.1332
20108,0.407951,9.86767
20109,0.622727,9.97438
20110,0.412784,10.0274
20111,0.434318,10.1511
20112,0.399952,9.84028
20113,0.456046,10.1823
20114,0.420111,9.82025
20115,0.422895,9.98827
20116,0.698148,10.1061
20117,0.418991,9.91314
20118,0.463406,10.1668
20119,0.388944,9.81945
20120,0.672773,9.98603
20121,0.403376,10.0318
20122,0.467405,10.1826
20123,0.40632,9.80249
20124,0.722979,10.1306
20125,0.414288,9.88568
20126,0.46875,10.1778
20127,0.404975,9.80738
20128,0.457134,10.1919
20129,0.406384,9.81391
20130,0.656934,9.97576
20131,0.40424,10.0153
20132,0.472013,10.209
20133,0.40712,9.79919
20134,0.471342,10.1829
20135,0.394417,9.81151
20136,0.469261,10.1986
20137,0.399568,9.80313
20138,0.448206,10.1528
20139,0.425615,9.85922
20140,0.444463,10.1764
20141,0.410032,9.81788
20142,0.653477,9.97272
20143,0.412112,10.0146
20144,0.465998,10.1866
20145,0.397712,9.8181
20146,0.479661,10.181
20147,0.414255,9.81881
20148,0.394864,9.98206
20149,0.39992,10.0165
20150,0.456334,10.1955
20151,0.407023,9.80969
20152,0.678789,9.97893
20153,0.404848,10.014
20154,0.456654,10.1524
20155,0.397488,9.85205
20156,0.462925,10.173
20157,0.423375,9.82649
20158,0.489037,10.1968
20159,0.401328,9.80044
20160,0.466349,10.1865
20161,0.40952,9.81855
20162,0.468397,10.1949
20163,0.397232,9.80729
20164,0.735139,9.97829
20165,0.400816,10.0214
20166,0.478317,10.1785
20167,0.393392,9.82242
20168,0.443822,10.1909
20169,0.403024,9.79801
20170,0.43899,10.2006
20171,0.398928,9.81519
20172,0.69546,9.97013
20173,0.397584,10.0236
20174,1.8397,9.97816
20175,0.410255,10.0342
20176,0.7185,9.96482
20177,0.418095,10.0212
20178,0.458318,10.1772
20179,0.417743,9.83861
20180,0.451854,10.1554
20181,0.413488,9.82844
20182,0.470093,10.1505
20183,0.390544,9.85138
20184,0.383473,9.97851
20185,0.424687,10.037
20186,0.650182,9.9652
20187,0.400495,10.0127
20188,0.398512,9.98254
20189,0.400528,10.0226
20190,0.442286,10.1841
20191,0.418063,9.81983
20192,0.467437,10.1444
20193,0.400592,9.84959
20194,0.428207,11.0657
20195,0.411824,8.92931
20196,0.436463,10.1788
20197,0.429679,9.82732
20198,0.469037,10.2079
20199,0.398001,9.79097
20200,0.464269,10.146
20201,0.40536,9.85484
20202,0.459086,10.153
20203,0.4044,9.85337
20204,0.70698,10.1191
20205,0.41128,9.87266
20206,0.654118,9.98466
20207,0.411888,10.0179
20208,0.487756,10.1916
20209,0.398832,9.80645
20210,0.673669,9.9796
20211,0.403887,10.0147
20212,0.472077,10.1786
20213,0.420175,9.83317
20214,0.470541,10.1513
20215,0.408272,9.85711
20216,0.403888,9.96709
20217,0.417776,10.0183
20218,0.753442,10.2102
20219,0.421679,9.79788
20220,0.46683,10.1442
20221,0.406704,9.85432
20222,0.475821,10.1752
20223,0.403728,9.81849
20224,2.32307,9.9907
20225,0.698628,10.1626
20226,0.433423,9.84869
20227,0.44683,10.1589
20228,0.427663,9.85516
20229,0.686244,10.1739
20230,0.412623,9.81231
20231,0.453838,10.1362
20232,0.40776,9.86133
20233,0.45035,10.1729
20234,0.410671,9.83148
20235,0.654085,10.0916
20236,0.394832,9.90264
20237,0.471341,10.1673
20238,0.417327,9.84178
20239,0.669638,9.97294
20240,0.402928,10.0187
20241,0.444686,10.1767
20242,0.39272,9.8222
20243,0.454542,10.1534
20244,0.401328,9.84773
20245,0.446766,10.1715
20246,0.419055,9.83743
20247,0.453806,10.232
20248,0.399632,9.7606
20249,0.64567,10.1335
20250,0.393393,9.866
20251,0.463373,10.1889
20252,0.428462,9.82165
20253,0.677445,9.96904
20254,0.413136,10.0268
20255,0.442894,10.1691
20256,0.420783,9.82626
20257,0.447726,10.1391
20258,0.425263,9.87477
20259,0.435502,10.1747
20260,0.424815,9.82524
20261,0.448878,10.1737
20262,0.414288,9.81394
20263,0.447854,10.1717
20264,0.39656,9.83234
20265,0.489292,10.1811
20266,0.434287,9.82252
20267,0.662949,9.97026
20268,0.403888,10.0239
20269,0.669989,9.98398
20270,0.414031,10.0154
20271,0.64871,9.97672
20272,0.39656,10.0241
20273,0.458222,10.1909
20274,0.394032,9.80351
20275,0.424975,9.9939
20276,0.44683,10.1706
20277,0.423951,9.84101
20278,0.481741,10.1728
20279,0.407024,9.81983
20280,0.402064,9.98498
20281,0.406224,10.0199
20282,0.452878,10.2309
20283,0.422959,9.77615
20284,0.428303,10.067
20285,0.718115,10.048
20286,0.437135,9.89442
20287,0.451534,10.1475
20288,0.414255,9.83906
20289,0.680229,9.97419
20290,0.424271,10.0173
20291,0.422735,10.0665
20292,0.424207,9.93743
20293,0.467181,10.1866
20294,0.405423,9.81289
20295,0.433999,9.99653
20296,0.487948,10.1736
20297,0.417167,9.83007
20298,0.469741,10.184
20299,0.397648,9.81705
20300,0.439246,10.1633
20301,0.405808,9.83503
20302,0.657254,10.0059
20303,0.405488,9.98878
20304,0.430862,10.1867
20305,0.39544,9.81669
20306,0.653094,9.98267
20307,0.406127,10.0229
20308,0.479277,10.1639
20309,0.407952,9.83356
20310,0.456653,10.1514
20311,0.398096,9.84629
20312,0.464398,10.1755
20313,0.430479,9.84271
20314,2.28957,9.96395
20315,0.442222,10.1616
20316,0.40408,9.85586
20317,0.414608,10.1651
20318,0.415376,9.8382
20319,0.459534,10.1751
20320,0.421807,9.82329
20321,0.44395,10.1891
20322,0.415888,9.81333
20323,0.438158,10.1953
20324,0.420687,9.81094
20325,0.66103,9.97195
20326,0.424591,10.0237
20327,0.447534,10.159
20328,0.408048,9.83967
20329,0.664741,9.9772
20330,0.413391,10.0204
20331,0.461069,10.2132
20332,0.414831,9.7885
20333,0.438287,10.1657
20334,0.407664,9.82802
20335,0.687589,9.98264
20336,0.416911,10.0288
20337,0.441454,10.1346
20338,0.414224,9.86658
20339,0.687044,9.97368
20340,0.430863,10.0268
20341,0.74685,10.1166
20342,0.403567,9.87781
20343,0.749666,10.1831
20344,0.406384,9.81513
20345,0.484973,10.1585
20346,0.401552,9.84453
20347,0.760098,10.1409
20348,0.419055,9.85637
20349,0.417679,10.1724
20350,0.398384,9.83004
20351,0.455821,10.1912
20352,0.406256,9.80386
20353,0.461742,10.1998
20354,0.415407,9.79673
20355,0.423759,9.99429
20356,0.683044,10.2443
20357,0.41928,9.76857
20358,0.480301,10.1705
20359,0.4052,9.82217
20360,0.711172,9.98757
20361,0.409648,10.0098
20362,0.45307,10.1526
20363,0.406799,9.84837
20364,0.437679,10.1672
20365,0.416431,9.83455
20366,0.721411,10.0981
20367,0.421167,9.90309
20368,0.760225,9.98469
20369,0.416911,10.022
20370,0.438286,10.1627
20371,0.416496,9.84261
20372,0.471309,10.1665
20373,0.416528,9.82949
20374,0.708931,9.97541
20375,0.401072,10.0197
20376,0.45051,10.2234
20377,0.391824,9.77538
20378,0.471342,10.1916
20379,0.399248,9.80319
20380,0.691877,9.98555
20381,0.405936,10.0188
20382,0.468525,10.1798
20383,0.403856,9.81881
20384,2.18254,10.1087
20385,0.461325,10.0801
20386,0.408592,9.81855
20387,0.482476,10.1718
20388,0.418319,9.82786
20389,0.477357,10.2327
20390,0.410223,9.76751
20391,0.460557,10.155
20392,0.430447,9.84581
20393,0.466253,10.1923
20394,0.400112,9.82111
20395,0.678149,9.96312
20396,0.404367,10.0173
20397,0.477517,10.2013
20398,0.413392,9.80185
20399,0.456718,10.1897
20400,0.404272,9.80777
20401,0.453614,10.1789
20402,0.395152,9.82793
20403,0.44715,10.139
20404,0.406416,9.85666
20405,0.676741,9.9805
20406,0.40152,10.0155
20407,0.425935,10.168
20408,0.432335,9.83989
20409,0.459405,10.1837
20410,0.413295,9.80937
20411,0.382544,9.98296
20412,0.435407,10.0162
20413,0.71658,9.98398
20414,0.407408,10.0201
20415,0.457678,10.2282
20416,0.404111,9.76927
20417,0.662341,9.98206
20418,0.40888,10.0162
20419,0.451726,10.1752
20420,0.397776,9.82505
20421,0.419791,10.181
20422,0.417711,9.82693
20423,0.7105,10.0846
20424,0.425327,9.91077
20425,0.655878,9.97899
20426,0.400528,10.0138
20427,0.454286,10.1755
20428,0.39864,9.83327
20429,0.452782,10.1618
20430,0.417199,9.83785
20431,0.46187,10.1925
20432,0.400112,9.81138
20433,0.677733,9.97461
20434,0.413008,10.0306
20435,0.449902,10.1419
20436,0.416015,9.84485
20437,0.759394,10.1132
20438,0.428463,9.89365
20439,0.447246,10.1701
20440,0.410384,9.83132
20441,0.673253,9.97512
20442,0.417359,10.0197
20443,0.639751,9.97982
20444,0.39928,10.0158
20445,0.688164,9.98747
20446,0.412912,10.023
20447,0.464558,10.1528
20448,0.40072,9.84521
20449,0.437486,10.1873
20450,0.39768,9.80006
20451,0.451822,10.1562
20452,0.423439,9.86044
20453,0.657542,9.9709
20454,0.423823,10.0243
20455,0.438382,10.1742
20456,0.398928,9.82517
20457,0.477804,10.1729
20458,0.401552,9.8269
20459,0.443119,10.1707
20460,0.423215,9.82908
20461,0.423151,10.1582
20462,0.418096,9.8565
20463,0.472301,10.1526
20464,0.396368,9.83305
20465,0.443406,10.179
20466,0.423599,9.83087
20467,0.447758,10.2089
20468,0.416879,9.78444
20469,0.458478,10.1742
20470,0.430511,9.82319
20471,0.457389,10.1738
20472,0.417551,9.8213
20473,0.473581,10.1966
20474,0.422064,9.8102
20475,0.422159,9.98642
20476,0.444494,10.1718
20477,0.422191,9.84178
20478,0.769057,9.97419
20479,0.417327,10.0215
20480,0.461966,10.1752
20481,0.407471,9.82297
20482,0.46459,10.1645
20483,0.404304,9.83487
20484,0.444942,10.1884
20485,0.419247,9.81094
20486,0.631878,9.98789
20487,0.402064,10.0079
20488,0.474797,10.1478
20489,0.409519,9.87029
20490,0.65783,10.145
20491,0.402768,9.83676
20492,0.476365,10.1723
20493,0.402512,9.83138
20494,0.688389,10.1635
20495,0.412687,9.83641
20496,0.475149,10.1689
20497,0.41464,9.8373
20498,0.454765,10.1734
20499,0.416752,9.8158
20500,0.392496,9.98603
20501,0.419792,10.0246
20502,0.427247,10.1379
20503,0.393456,9.85881
20504,0.434511,10.1788
20505,0.405519,9.82143
20506,0.4148,10.0671
20507,0.431599,9.93637
20508,0.450222,10.1848
20509,0.407663,9.81641
20510,0.448398,10.1869
20511,0.406768,9.81695
20512,0.427599,10.1969
20513,0.400496,9.78902
20514,1.51079,9.98539
20515,0.407376,10.0263
20516,0.678501,9.97448
20517,0.396272,10.018
20518,0.482892,10.166
20519,0.428303,9.85461
20520,0.685028,9.96015
20521,0.409136,10.0349
20522,0.478285,10.1605
20523,0.39976,9.83932
20524,0.667845,9.966
20525,0.401008,10.0174
20526,0.687268,10.1625
20527,0.396049,9.84725
20528,0.46587,10.1832
20529,0.390929,9.81202
20530,0.471277,10.2029
20531,0.395632,9.79823
20532,0.754562,10.0416
20533,0.410543,9.95167
20534,0.420431,10.1512
20535,0.418736,9.86808
20536,0.670021,9.962
20537,0.398896,10.0348
20538,0.460589,10.1364
20539,0.401552,9.84895
20540,0.451438,10.1515
20541,0.413487,9.84761
20542,0.447566,10.2035
20543,0.404592,9.79826
20544,0.688453,9.98344
20545,0.411088,10.0283
20546,0.463757,10.1707
20547,0.415791,9.82732
20548,0.438286,10.1897
20549,0.399696,9.80617
20550,0.474317,10.1444
20551,0.406416,9.86418
20552,0.433359,10.1259
20553,0.401104,9.85641
20554,0.444238,10.1599
20555,0.404111,9.84261
20556,0.459214,10.2154
20557,0.417071,9.79193
20558,0.696804,10.0513
20559,0.408207,9.93826
20560,0.465837,10.2343
20561,0.407952,9.77359
20562,0.638183,9.97643
20563,0.426127,10.0275
20564,0.426479,9.98402
20565,0.617799,9.98808
20566,0.397648,10.0197
20567,0.439214,10.171
20568,0.413136,9.83125
20569,2.33168,9.98405
20570,0.736131,10.0014
20571,0.41016,10.0128
20572,0.465421,10.1636
20573,0.428111,9.85189
20574,0.674533,9.96702
20575,0.414159,10.0223
20576,0.455182,10.1541
20577,0.399152,9.83785
20578,0.46411,10.1647
20579,0.414736,9.83877
20580,0.420623,9.9917
20581,0.466157,10.2326
20582,0.415727,9.78102
20583,0.65063,9.9748
20584,0.400624,10.0271
20585,0.414192,9.98293
20586,0.39576,9.9908
20587,0.425647,10.0147
20588,0.443727,10.2105
20589,0.415279,9.80649
20590,0.661862,9.96862
20591,0.39896,10.0238
20592,0.460334,10.1901
20593,0.40456,9.80361
20594,0.698276,9.98206
20595,0.41384,10.0235
20596,0.443982,10.224
20597,0.415055,9.78066
20598,0.468718,10.192
20599,0.414607,9.79881
20600,0.472429,10.1734
20601,0.416144,9.82697
20602,0.463501,10.1971
20603,0.406255,9.80693
20604,0.457678,10.1702
20605,0.410767,9.83964
20606,0.448686,10.1846
20607,0.421231,9.81919
20608,0.691204,9.96213
20609,0.39928,10.0164
20610,0.449582,9.99675
20611,0.448782,10.1714
20612,0.405648,9.83586
20613,0.736611,9.98123
20614,0.410767,10.0176
20615,0.416943,10.2251
20616,0.413327,9.7807
20617,0.451534,9.98718
20618,0.394129,9.98872
20619,0.412752,10.0113
20620,0.428175,10
20621,0.444366,10.1742
20622,0.401776,9.83205
